Name,# Nucleotide Sequences With Mates,# Nucleotides,# Sequences,%GC,Created Date,Description,Imported From: Filename,Imported From: Path,Max Sequence Length,Min Sequence Length,Modified,SequenceListOrderingRevisionNumber,Size,URN
Danio_rerio.18.17225230.17225362,0,5526,43,53.4%,Thu Jul 02 10:26:33 PDT 2020,,Danio_rerio.18.17225230.17225362.fas,F:\Temnocora\Exon\assemble_result\nf,132,108,Thu Jul 02 10:26:33 PDT 2020,0,13 KB,urn:local:.:1af-c44nr25
Danio_rerio.18.21438479.21438318,0,6726,43,64.8%,Thu Jul 02 10:26:33 PDT 2020,,Danio_rerio.18.21438479.21438318.fas,F:\Temnocora\Exon\assemble_result\nf,159,138,Thu Jul 02 10:26:33 PDT 2020,0,14 KB,urn:local:.:1b6-c44nr2r
Danio_rerio.20.50273765.50271624,0,91017,43,57.9%,Thu Jul 02 10:26:37 PDT 2020,,Danio_rerio.20.50273765.50271624.fas,F:\Temnocora\Exon\assemble_result\nf,2139,1773,Thu Jul 02 10:26:37 PDT 2020,0,98 KB,urn:local:.:1ol-c44nrdm
Danio_rerio.25.13918505.13918346,0,6504,43,69.3%,Thu Jul 02 10:26:42 PDT 2020,,Danio_rerio.25.13918505.13918346.fas,F:\Temnocora\Exon\assemble_result\nf,156,129,Thu Jul 02 10:26:42 PDT 2020,0,14 KB,urn:local:.:243-c44nrqm
Gasterosteus_aculeatus.groupIII.6790866.6791108,0,10221,43,56.5%,Thu Jul 02 10:26:57 PDT 2020,,Gasterosteus_aculeatus.groupIII.6790866.6791108.fas,F:\Temnocora\Exon\assemble_result\nf,240,201,Thu Jul 02 10:26:57 PDT 2020,0,18 KB,urn:local:.:3hu-c44nsxy
Gasterosteus_aculeatus.groupIV.12966572.12966983,0,16728,43,63.3%,Thu Jul 02 10:26:58 PDT 2020,,Gasterosteus_aculeatus.groupIV.12966572.12966983.fas,F:\Temnocora\Exon\assemble_result\nf,417,321,Thu Jul 02 10:26:58 PDT 2020,0,24 KB,urn:local:.:3j9-c44nsz3
Gasterosteus_aculeatus.groupVI.3403450.3403838,0,15996,43,67.5%,Thu Jul 02 10:27:03 PDT 2020,,Gasterosteus_aculeatus.groupVI.3403450.3403838.fas,F:\Temnocora\Exon\assemble_result\nf,387,312,Thu Jul 02 10:27:03 PDT 2020,0,23 KB,urn:local:.:3yf-c44ntbz
Gasterosteus_aculeatus.groupVI.15679787.15679596,0,8079,43,71.0%,Thu Jul 02 10:27:02 PDT 2020,,Gasterosteus_aculeatus.groupVI.15679787.15679596.fas,F:\Temnocora\Exon\assemble_result\nf,192,159,Thu Jul 02 10:27:02 PDT 2020,0,16 KB,urn:local:.:3x6-c44ntb2
Gasterosteus_aculeatus.groupXIII.11509858.11510299,0,18555,43,61.3%,Thu Jul 02 10:27:10 PDT 2020,,Gasterosteus_aculeatus.groupXIII.11509858.11510299.fas,F:\Temnocora\Exon\assemble_result\nf,441,363,Thu Jul 02 10:27:10 PDT 2020,0,26 KB,urn:local:.:4mc-c44ntvr
Gasterosteus_aculeatus.scaffold_48.48547.48737,0,7962,43,63.3%,Thu Jul 02 10:27:24 PDT 2020,,Gasterosteus_aculeatus.scaffold_48.48547.48737.fas,F:\Temnocora\Exon\assemble_result\nf,189,156,Thu Jul 02 10:27:24 PDT 2020,0,16 KB,urn:local:.:5vc-c44nuya
Gasterosteus_aculeatus.scaffold_200.30556.30407,0,6174,43,62.6%,Thu Jul 02 10:27:22 PDT 2020,,Gasterosteus_aculeatus.scaffold_200.30556.30407.fas,F:\Temnocora\Exon\assemble_result\nf,147,120,Thu Jul 02 10:27:22 PDT 2020,0,14 KB,urn:local:.:5s6-c44nuv5
Oryzias_latipes.3.19022825.19023012,0,7929,43,50.3%,Thu Jul 02 10:27:36 PDT 2020,,Oryzias_latipes.3.19022825.19023012.fas,F:\Temnocora\Exon\assemble_result\nf,192,150,Thu Jul 02 10:27:36 PDT 2020,0,16 KB,urn:local:.:72f-c44nvy2
Oryzias_latipes.5.33768200.33768361,0,5781,43,63.2%,Thu Jul 02 10:27:39 PDT 2020,,Oryzias_latipes.5.33768200.33768361.fas,F:\Temnocora\Exon\assemble_result\nf,138,111,Thu Jul 02 10:27:39 PDT 2020,0,13 KB,urn:local:.:7a0-c44nw4m
Oryzias_latipes.12.12528432.12527353,0,26337,43,58.8%,Thu Jul 02 10:27:26 PDT 2020,,Oryzias_latipes.12.12528432.12527353.fas,F:\Temnocora\Exon\assemble_result\nf,648,522,Thu Jul 02 10:27:26 PDT 2020,0,34 KB,urn:local:.:63i-c44nv4u
Oryzias_latipes.19.10006140.10005962,0,7323,43,48.0%,Thu Jul 02 10:27:31 PDT 2020,,Oryzias_latipes.19.10006140.10005962.fas,F:\Temnocora\Exon\assemble_result\nf,177,144,Thu Jul 02 10:27:31 PDT 2020,0,15 KB,urn:local:.:6jc-c44nvhz
Tetraodon_nigroviridis.2.20610633.20610778,0,6030,43,55.1%,Thu Jul 02 10:27:56 PDT 2020,,Tetraodon_nigroviridis.2.20610633.20610778.fas,F:\Temnocora\Exon\assemble_result\nf,144,126,Thu Jul 02 10:27:56 PDT 2020,0,14 KB,urn:local:.:8u0-c44nxg2
Tetraodon_nigroviridis.6.5009638.5009770,0,5295,43,54.1%,Thu Jul 02 10:28:00 PDT 2020,,Tetraodon_nigroviridis.6.5009638.5009770.fas,F:\Temnocora\Exon\assemble_result\nf,129,108,Thu Jul 02 10:28:00 PDT 2020,0,13 KB,urn:local:.:986-c44nxrk
Tetraodon_nigroviridis.16.3268264.3268647,0,16092,43,58.0%,Thu Jul 02 10:27:52 PDT 2020,,Tetraodon_nigroviridis.16.3268264.3268647.fas,F:\Temnocora\Exon\assemble_result\nf,387,300,Thu Jul 02 10:27:52 PDT 2020,0,24 KB,urn:local:.:8go-c44nx4v
Tetraodon_nigroviridis.16.7652292.7652824,0,17745,43,63.1%,Thu Jul 02 10:27:52 PDT 2020,,Tetraodon_nigroviridis.16.7652292.7652824.fas,F:\Temnocora\Exon\assemble_result\nf,435,336,Thu Jul 02 10:27:52 PDT 2020,0,25 KB,urn:local:.:8if-c44nx6c
Tetraodon_nigroviridis.17.532431.532594,0,6705,43,51.8%,Thu Jul 02 10:27:53 PDT 2020,,Tetraodon_nigroviridis.17.532431.532594.fas,F:\Temnocora\Exon\assemble_result\nf,162,132,Thu Jul 02 10:27:53 PDT 2020,0,14 KB,urn:local:.:8l0-c44nx8f
Tetraodon_nigroviridis.Un_random.56377016.56377188,0,7161,43,55.2%,Thu Jul 02 10:28:06 PDT 2020,,Tetraodon_nigroviridis.Un_random.56377016.56377188.fas,F:\Temnocora\Exon\assemble_result\nf,171,138,Thu Jul 02 10:28:06 PDT 2020,0,15 KB,urn:local:.:9ro-c44ny8o
Tetraodon_nigroviridis.Un_random.95987127.95987791,0,26916,43,62.3%,Thu Jul 02 10:28:08 PDT 2020,,Tetraodon_nigroviridis.Un_random.95987127.95987791.fas,F:\Temnocora\Exon\assemble_result\nf,642,531,Thu Jul 02 10:28:08 PDT 2020,0,34 KB,urn:local:.:9wo-c44nyd0
Danio_rerio.6.28643812.28643688,0,5322,44,64.4%,Thu Jul 02 10:26:48 PDT 2020,,Danio_rerio.6.28643812.28643688.fas,F:\Temnocora\Exon\assemble_result\nf,123,102,Thu Jul 02 10:26:48 PDT 2020,0,13 KB,urn:local:.:2lc-c44ns6n
Danio_rerio.9.3967558.3967113,0,19035,44,58.8%,Thu Jul 02 10:26:53 PDT 2020,,Danio_rerio.9.3967558.3967113.fas,F:\Temnocora\Exon\assemble_result\nf,444,363,Thu Jul 02 10:26:53 PDT 2020,0,27 KB,urn:local:.:326-c44nskl
Danio_rerio.10.359963.359698,0,11043,44,62.9%,Thu Jul 02 10:26:21 PDT 2020,,Danio_rerio.10.359963.359698.fas,F:\Temnocora\Exon\assemble_result\nf,258,204,Thu Jul 02 10:26:21 PDT 2020,0,19 KB,urn:local:.:7u-c44nq4y
Danio_rerio.10.8001832.8002289,0,19368,44,63.4%,Thu Jul 02 10:26:21 PDT 2020,,Danio_rerio.10.8001832.8002289.fas,F:\Temnocora\Exon\assemble_result\nf,450,369,Thu Jul 02 10:26:21 PDT 2020,0,27 KB,urn:local:.:8f-c44nq5g
Danio_rerio.11.37312536.37312412,0,5244,44,49.5%,Thu Jul 02 10:26:22 PDT 2020,,Danio_rerio.11.37312536.37312412.fas,F:\Temnocora\Exon\assemble_result\nf,123,99,Thu Jul 02 10:26:22 PDT 2020,0,13 KB,urn:local:.:ar-c44nq7l
Danio_rerio.14.11247177.11247348,0,7524,44,55.6%,Thu Jul 02 10:26:26 PDT 2020,,Danio_rerio.14.11247177.11247348.fas,F:\Temnocora\Exon\assemble_result\nf,171,171,Thu Jul 02 10:26:26 PDT 2020,0,15 KB,urn:local:.:p9-c44nqjq
Danio_rerio.15.44262245.44262081,0,6768,44,59.7%,Thu Jul 02 10:26:29 PDT 2020,,Danio_rerio.15.44262245.44262081.fas,F:\Temnocora\Exon\assemble_result\nf,165,132,Thu Jul 02 10:26:29 PDT 2020,0,15 KB,urn:local:.:wo-c44nqqe
Danio_rerio.18.20269159.20270019,0,37110,44,60.2%,Thu Jul 02 10:26:33 PDT 2020,,Danio_rerio.18.20269159.20270019.fas,F:\Temnocora\Exon\assemble_result\nf,858,693,Thu Jul 02 10:26:33 PDT 2020,0,44 KB,urn:local:.:1ar-c44nr2e
Danio_rerio.19.12531888.12531736,0,6522,44,61.6%,Thu Jul 02 10:26:34 PDT 2020,,Danio_rerio.19.12531888.12531736.fas,F:\Temnocora\Exon\assemble_result\nf,153,132,Thu Jul 02 10:26:34 PDT 2020,0,14 KB,urn:local:.:1du-c44nr4w
Gasterosteus_aculeatus.groupI.16832870.16832677,0,8286,44,57.9%,Thu Jul 02 10:26:54 PDT 2020,,Gasterosteus_aculeatus.groupI.16832870.16832677.fas,F:\Temnocora\Exon\assemble_result\nf,192,156,Thu Jul 02 10:26:54 PDT 2020,0,16 KB,urn:local:.:36o-c44nsob
Gasterosteus_aculeatus.groupIV.7497413.7498588,0,48564,44,55.7%,Thu Jul 02 10:26:59 PDT 2020,,Gasterosteus_aculeatus.groupIV.7497413.7498588.fas,F:\Temnocora\Exon\assemble_result\nf,1155,927,Thu Jul 02 10:26:59 PDT 2020,0,56 KB,urn:local:.:3nf-c44nt2j
Gasterosteus_aculeatus.groupV.8372577.8372978,0,17628,44,61.3%,Thu Jul 02 10:27:02 PDT 2020,,Gasterosteus_aculeatus.groupV.8372577.8372978.fas,F:\Temnocora\Exon\assemble_result\nf,411,330,Thu Jul 02 10:27:02 PDT 2020,0,25 KB,urn:local:.:3vx-c44nta2
Gasterosteus_aculeatus.groupVI.8367850.8368248,0,16503,44,49.8%,Thu Jul 02 10:27:03 PDT 2020,,Gasterosteus_aculeatus.groupVI.8367850.8368248.fas,F:\Temnocora\Exon\assemble_result\nf,396,318,Thu Jul 02 10:27:03 PDT 2020,0,24 KB,urn:local:.:40r-c44ntdw
Gasterosteus_aculeatus.groupVII.27025893.27025738,0,6363,44,64.8%,Thu Jul 02 10:27:05 PDT 2020,,Gasterosteus_aculeatus.groupVII.27025893.27025738.fas,F:\Temnocora\Exon\assemble_result\nf,150,120,Thu Jul 02 10:27:05 PDT 2020,0,14 KB,urn:local:.:44x-c44nthg
Gasterosteus_aculeatus.groupVIII.8609438.8609290,0,6168,44,65.2%,Thu Jul 02 10:27:06 PDT 2020,,Gasterosteus_aculeatus.groupVIII.8609438.8609290.fas,F:\Temnocora\Exon\assemble_result\nf,144,126,Thu Jul 02 10:27:06 PDT 2020,0,14 KB,urn:local:.:49l-c44ntl7
Gasterosteus_aculeatus.groupX.8943500.8943342,0,6699,44,48.4%,Thu Jul 02 10:27:07 PDT 2020,,Gasterosteus_aculeatus.groupX.8943500.8943342.fas,F:\Temnocora\Exon\assemble_result\nf,159,129,Thu Jul 02 10:27:07 PDT 2020,0,15 KB,urn:local:.:4c0-c44ntnj
Gasterosteus_aculeatus.groupXII.5555337.5555463,0,5337,44,54.4%,Thu Jul 02 10:27:09 PDT 2020,,Gasterosteus_aculeatus.groupXII.5555337.5555463.fas,F:\Temnocora\Exon\assemble_result\nf,123,102,Thu Jul 02 10:27:09 PDT 2020,0,13 KB,urn:local:.:4j3-c44ntt4
Gasterosteus_aculeatus.groupXIII.14534726.14534465,0,11169,44,55.3%,Thu Jul 02 10:27:10 PDT 2020,,Gasterosteus_aculeatus.groupXIII.14534726.14534465.fas,F:\Temnocora\Exon\assemble_result\nf,261,210,Thu Jul 02 10:27:10 PDT 2020,0,19 KB,urn:local:.:4nx-c44ntx2
Gasterosteus_aculeatus.groupXVIII.6467460.6467895,0,14220,44,55.4%,Thu Jul 02 10:27:19 PDT 2020,,Gasterosteus_aculeatus.groupXVIII.6467460.6467895.fas,F:\Temnocora\Exon\assemble_result\nf,330,267,Thu Jul 02 10:27:19 PDT 2020,0,22 KB,urn:local:.:5io-c44numx
Gasterosteus_aculeatus.scaffold_89.286347.286554,0,8808,44,64.0%,Thu Jul 02 10:27:24 PDT 2020,,Gasterosteus_aculeatus.scaffold_89.286347.286554.fas,F:\Temnocora\Exon\assemble_result\nf,207,168,Thu Jul 02 10:27:24 PDT 2020,0,17 KB,urn:local:.:5wi-c44nuzb
Oryzias_latipes.5.14673857.14674788,0,29379,44,61.5%,Thu Jul 02 10:27:38 PDT 2020,,Oryzias_latipes.5.14673857.14674788.fas,F:\Temnocora\Exon\assemble_result\nf,717,552,Thu Jul 02 10:27:38 PDT 2020,0,37 KB,urn:local:.:789-c44nw30
Oryzias_latipes.15.22748793.22749047,0,10779,44,55.4%,Thu Jul 02 10:27:28 PDT 2020,,Oryzias_latipes.15.22748793.22749047.fas,F:\Temnocora\Exon\assemble_result\nf,261,198,Thu Jul 02 10:27:28 PDT 2020,0,19 KB,urn:local:.:6c0-c44nvbv
Oryzias_latipes.18.14717018.14717152,0,5697,44,57.5%,Thu Jul 02 10:27:30 PDT 2020,,Oryzias_latipes.18.14717018.14717152.fas,F:\Temnocora\Exon\assemble_result\nf,132,111,Thu Jul 02 10:27:30 PDT 2020,0,14 KB,urn:local:.:6iu-c44nvhl
Tetraodon_nigroviridis.2.10538425.10538218,0,8877,44,63.7%,Thu Jul 02 10:27:55 PDT 2020,,Tetraodon_nigroviridis.2.10538425.10538218.fas,F:\Temnocora\Exon\assemble_result\nf,207,177,Thu Jul 02 10:27:55 PDT 2020,0,17 KB,urn:local:.:8r9-c44nxdw
Tetraodon_nigroviridis.3.13394045.13394438,0,16449,44,63.7%,Thu Jul 02 10:27:58 PDT 2020,,Tetraodon_nigroviridis.3.13394045.13394438.fas,F:\Temnocora\Exon\assemble_result\nf,387,315,Thu Jul 02 10:27:58 PDT 2020,0,24 KB,urn:local:.:90x-c44nxlp
Danio_rerio.3.31283698.31283452,0,10395,45,64.5%,Thu Jul 02 10:26:43 PDT 2020,,Danio_rerio.3.31283698.31283452.fas,F:\Temnocora\Exon\assemble_result\nf,243,198,Thu Jul 02 10:26:43 PDT 2020,0,18 KB,urn:local:.:27x-c44nrtq
Danio_rerio.5.17933857.17933701,0,6687,45,67.4%,Thu Jul 02 10:26:45 PDT 2020,,Danio_rerio.5.17933857.17933701.fas,F:\Temnocora\Exon\assemble_result\nf,156,126,Thu Jul 02 10:26:45 PDT 2020,0,15 KB,urn:local:.:2e0-c44ns0j
Danio_rerio.17.22414672.22414809,0,5958,45,47.3%,Thu Jul 02 10:26:31 PDT 2020,,Danio_rerio.17.22414672.22414809.fas,F:\Temnocora\Exon\assemble_result\nf,135,108,Thu Jul 02 10:26:31 PDT 2020,0,14 KB,urn:local:.:14i-c44nqx1
Danio_rerio.21.43525311.43525431,0,5268,45,62.9%,Thu Jul 02 10:26:38 PDT 2020,,Danio_rerio.21.43525311.43525431.fas,F:\Temnocora\Exon\assemble_result\nf,120,96,Thu Jul 02 10:26:38 PDT 2020,0,13 KB,urn:local:.:1s6-c44nrgd
Gasterosteus_aculeatus.groupV.11205415.11205235,0,7926,45,69.2%,Thu Jul 02 10:27:01 PDT 2020,,Gasterosteus_aculeatus.groupV.11205415.11205235.fas,F:\Temnocora\Exon\assemble_result\nf,180,144,Thu Jul 02 10:27:01 PDT 2020,0,16 KB,urn:local:.:3ti-c44nt80
Gasterosteus_aculeatus.groupX.7979687.7979042,0,28026,45,52.4%,Thu Jul 02 10:27:07 PDT 2020,,Gasterosteus_aculeatus.groupX.7979687.7979042.fas,F:\Temnocora\Exon\assemble_result\nf,645,525,Thu Jul 02 10:27:07 PDT 2020,0,36 KB,urn:local:.:4br-c44ntnc
Gasterosteus_aculeatus.groupXII.9201501.9201338,0,7023,45,59.8%,Thu Jul 02 10:27:09 PDT 2020,,Gasterosteus_aculeatus.groupXII.9201501.9201338.fas,F:\Temnocora\Exon\assemble_result\nf,162,132,Thu Jul 02 10:27:09 PDT 2020,0,15 KB,urn:local:.:4lc-c44ntuy
Gasterosteus_aculeatus.groupXII.10894202.10894329,0,5481,45,50.5%,Thu Jul 02 10:27:08 PDT 2020,,Gasterosteus_aculeatus.groupXII.10894202.10894329.fas,F:\Temnocora\Exon\assemble_result\nf,126,105,Thu Jul 02 10:27:08 PDT 2020,0,14 KB,urn:local:.:4fu-c44ntqk
Gasterosteus_aculeatus.scaffold_48.1210276.1210115,0,6666,45,61.4%,Thu Jul 02 10:27:23 PDT 2020,,Gasterosteus_aculeatus.scaffold_48.1210276.1210115.fas,F:\Temnocora\Exon\assemble_result\nf,153,126,Thu Jul 02 10:27:23 PDT 2020,0,15 KB,urn:local:.:5v0-c44nuy1
Gasterosteus_aculeatus.scaffold_175.87786.87624,0,7122,45,65.5%,Thu Jul 02 10:27:22 PDT 2020,,Gasterosteus_aculeatus.scaffold_175.87786.87624.fas,F:\Temnocora\Exon\assemble_result\nf,162,135,Thu Jul 02 10:27:22 PDT 2020,0,15 KB,urn:local:.:5s0-c44nuv0
Oryzias_latipes.4.9332433.9332590,0,6315,45,60.2%,Thu Jul 02 10:27:38 PDT 2020,,Oryzias_latipes.4.9332433.9332590.fas,F:\Temnocora\Exon\assemble_result\nf,144,120,Thu Jul 02 10:27:38 PDT 2020,0,14 KB,urn:local:.:77f-c44nw2c
Oryzias_latipes.4.12024913.12025173,0,11493,45,51.9%,Thu Jul 02 10:27:37 PDT 2020,,Oryzias_latipes.4.12024913.12025173.fas,F:\Temnocora\Exon\assemble_result\nf,258,207,Thu Jul 02 10:27:37 PDT 2020,0,19 KB,urn:local:.:74l-c44nw03
Oryzias_latipes.5.3410095.3410301,0,9057,45,49.0%,Thu Jul 02 10:27:39 PDT 2020,,Oryzias_latipes.5.3410095.3410301.fas,F:\Temnocora\Exon\assemble_result\nf,204,171,Thu Jul 02 10:27:39 PDT 2020,0,17 KB,urn:local:.:7a9-c44nw4u
Oryzias_latipes.15.11666606.11666776,0,5679,45,64.9%,Thu Jul 02 10:27:28 PDT 2020,,Oryzias_latipes.15.11666606.11666776.fas,F:\Temnocora\Exon\assemble_result\nf,129,111,Thu Jul 02 10:27:28 PDT 2020,0,14 KB,urn:local:.:6bf-c44nvbf
Oryzias_latipes.17.16712809.16712654,0,6828,45,64.1%,Thu Jul 02 10:27:30 PDT 2020,,Oryzias_latipes.17.16712809.16712654.fas,F:\Temnocora\Exon\assemble_result\nf,156,126,Thu Jul 02 10:27:30 PDT 2020,0,15 KB,urn:local:.:6g3-c44nvf9
Oryzias_latipes.20.19658802.19658489,0,12114,45,59.4%,Thu Jul 02 10:27:32 PDT 2020,,Oryzias_latipes.20.19658802.19658489.fas,F:\Temnocora\Exon\assemble_result\nf,279,234,Thu Jul 02 10:27:32 PDT 2020,0,20 KB,urn:local:.:6nx-c44nvlr
Oryzias_latipes.22.12008264.12007805,0,18603,45,64.2%,Thu Jul 02 10:27:33 PDT 2020,,Oryzias_latipes.22.12008264.12007805.fas,F:\Temnocora\Exon\assemble_result\nf,432,351,Thu Jul 02 10:27:33 PDT 2020,0,26 KB,urn:local:.:6rl-c44nvor
Oryzias_latipes.22.12394164.12393881,0,11406,45,51.9%,Thu Jul 02 10:27:33 PDT 2020,,Oryzias_latipes.22.12394164.12393881.fas,F:\Temnocora\Exon\assemble_result\nf,258,207,Thu Jul 02 10:27:33 PDT 2020,0,19 KB,urn:local:.:6ru-c44nvoz
Oryzias_latipes.24.9579176.9579336,0,6933,45,55.6%,Thu Jul 02 10:27:36 PDT 2020,,Oryzias_latipes.24.9579176.9579336.fas,F:\Temnocora\Exon\assemble_result\nf,159,132,Thu Jul 02 10:27:36 PDT 2020,0,15 KB,urn:local:.:70r-c44nvwl
Tetraodon_nigroviridis.1.514136.513910,0,6270,45,50.8%,Thu Jul 02 10:27:46 PDT 2020,,Tetraodon_nigroviridis.1.514136.513910.fas,F:\Temnocora\Exon\assemble_result\nf,144,117,Thu Jul 02 10:27:46 PDT 2020,0,14 KB,urn:local:.:7xc-c44nwog
Tetraodon_nigroviridis.1.10945631.10945482,0,6123,45,69.7%,Thu Jul 02 10:27:44 PDT 2020,,Tetraodon_nigroviridis.1.10945631.10945482.fas,F:\Temnocora\Exon\assemble_result\nf,147,123,Thu Jul 02 10:27:44 PDT 2020,0,14 KB,urn:local:.:7su-c44nwkh
Tetraodon_nigroviridis.2.5820681.5821344,0,28062,45,60.7%,Thu Jul 02 10:27:56 PDT 2020,,Tetraodon_nigroviridis.2.5820681.5821344.fas,F:\Temnocora\Exon\assemble_result\nf,663,525,Thu Jul 02 10:27:56 PDT 2020,0,36 KB,urn:local:.:8ur-c44nxgm
Tetraodon_nigroviridis.4.7640886.7639577,0,57807,45,58.4%,Thu Jul 02 10:27:59 PDT 2020,,Tetraodon_nigroviridis.4.7640886.7639577.fas,F:\Temnocora\Exon\assemble_result\nf,1314,1062,Thu Jul 02 10:27:59 PDT 2020,0,66 KB,urn:local:.:940-c44nxo2
Tetraodon_nigroviridis.7.9682829.9682477,0,14880,45,61.6%,Thu Jul 02 10:28:01 PDT 2020,,Tetraodon_nigroviridis.7.9682829.9682477.fas,F:\Temnocora\Exon\assemble_result\nf,345,282,Thu Jul 02 10:28:01 PDT 2020,0,23 KB,urn:local:.:9al-c44nxtj
Tetraodon_nigroviridis.12.4461345.4462036,0,29916,45,68.2%,Thu Jul 02 10:27:49 PDT 2020,,Tetraodon_nigroviridis.12.4461345.4462036.fas,F:\Temnocora\Exon\assemble_result\nf,720,567,Thu Jul 02 10:27:49 PDT 2020,0,37 KB,urn:local:.:87o-c44nwx2
Tetraodon_nigroviridis.14.5703796.5703973,0,7683,45,62.6%,Thu Jul 02 10:27:51 PDT 2020,,Tetraodon_nigroviridis.14.5703796.5703973.fas,F:\Temnocora\Exon\assemble_result\nf,177,144,Thu Jul 02 10:27:51 PDT 2020,0,16 KB,urn:local:.:8dc-c44nx26
Tetraodon_nigroviridis.19.1503286.1502469,0,31014,45,61.6%,Thu Jul 02 10:27:54 PDT 2020,,Tetraodon_nigroviridis.19.1503286.1502469.fas,F:\Temnocora\Exon\assemble_result\nf,768,615,Thu Jul 02 10:27:54 PDT 2020,0,38 KB,urn:local:.:8p0-c44nxc4
Danio_rerio.5.67591469.67590842,0,11748,46,62.4%,Thu Jul 02 10:26:47 PDT 2020,,Danio_rerio.5.67591469.67590842.fas,F:\Temnocora\Exon\assemble_result\nf,261,213,Thu Jul 02 10:26:47 PDT 2020,0,20 KB,urn:local:.:2ir-c44ns4l
Danio_rerio.6.6198164.6197912,0,11067,46,64.5%,Thu Jul 02 10:26:48 PDT 2020,,Danio_rerio.6.6198164.6197912.fas,F:\Temnocora\Exon\assemble_result\nf,246,201,Thu Jul 02 10:26:48 PDT 2020,0,19 KB,urn:local:.:2nr-c44ns8l
Danio_rerio.8.48268214.48268032,0,8238,46,62.7%,Thu Jul 02 10:26:51 PDT 2020,,Danio_rerio.8.48268214.48268032.fas,F:\Temnocora\Exon\assemble_result\nf,183,147,Thu Jul 02 10:26:51 PDT 2020,0,16 KB,urn:local:.:2vx-c44nsfg
Danio_rerio.10.33618650.33618895,0,6642,46,60.6%,Thu Jul 02 10:26:21 PDT 2020,,Danio_rerio.10.33618650.33618895.fas,F:\Temnocora\Exon\assemble_result\nf,147,120,Thu Jul 02 10:26:21 PDT 2020,0,15 KB,urn:local:.:7l-c44nq4p
Danio_rerio.11.27397745.27398046,0,13410,46,59.1%,Thu Jul 02 10:26:22 PDT 2020,,Danio_rerio.11.27397745.27398046.fas,F:\Temnocora\Exon\assemble_result\nf,303,243,Thu Jul 02 10:26:22 PDT 2020,0,21 KB,urn:local:.:a3-c44nq70
Danio_rerio.19.44531406.44531101,0,12978,46,66.4%,Thu Jul 02 10:26:35 PDT 2020,,Danio_rerio.19.44531406.44531101.fas,F:\Temnocora\Exon\assemble_result\nf,291,237,Thu Jul 02 10:26:35 PDT 2020,0,21 KB,urn:local:.:1gc-c44nr6v
Danio_rerio.21.22153233.22153102,0,5868,46,59.7%,Thu Jul 02 10:26:38 PDT 2020,,Danio_rerio.21.22153233.22153102.fas,F:\Temnocora\Exon\assemble_result\nf,132,108,Thu Jul 02 10:26:38 PDT 2020,0,14 KB,urn:local:.:1ql-c44nrf5
Gasterosteus_aculeatus.groupI.5862116.5861924,0,8352,46,61.5%,Thu Jul 02 10:26:55 PDT 2020,,Gasterosteus_aculeatus.groupI.5862116.5861924.fas,F:\Temnocora\Exon\assemble_result\nf,189,150,Thu Jul 02 10:26:55 PDT 2020,0,17 KB,urn:local:.:396-c44nsqd
Gasterosteus_aculeatus.groupII.13994168.13994315,0,6516,46,52.7%,Thu Jul 02 10:26:56 PDT 2020,,Gasterosteus_aculeatus.groupII.13994168.13994315.fas,F:\Temnocora\Exon\assemble_result\nf,147,120,Thu Jul 02 10:26:56 PDT 2020,0,15 KB,urn:local:.:3c6-c44nstd
Gasterosteus_aculeatus.groupIV.12973114.12973250,0,6057,46,59.7%,Thu Jul 02 10:26:58 PDT 2020,,Gasterosteus_aculeatus.groupIV.12973114.12973250.fas,F:\Temnocora\Exon\assemble_result\nf,135,108,Thu Jul 02 10:26:58 PDT 2020,0,14 KB,urn:local:.:3jc-c44nsz6
Gasterosteus_aculeatus.groupVI.3435746.3435866,0,5439,46,57.9%,Thu Jul 02 10:27:03 PDT 2020,,Gasterosteus_aculeatus.groupVI.3435746.3435866.fas,F:\Temnocora\Exon\assemble_result\nf,120,105,Thu Jul 02 10:27:03 PDT 2020,0,14 KB,urn:local:.:3yo-c44ntc6
Gasterosteus_aculeatus.groupVIII.12824439.12823495,0,28722,46,53.5%,Thu Jul 02 10:27:05 PDT 2020,,Gasterosteus_aculeatus.groupVIII.12824439.12823495.fas,F:\Temnocora\Exon\assemble_result\nf,681,510,Thu Jul 02 10:27:05 PDT 2020,0,36 KB,urn:local:.:46x-c44ntj1
Gasterosteus_aculeatus.groupX.8281183.8281349,0,7287,46,52.2%,Thu Jul 02 10:27:07 PDT 2020,,Gasterosteus_aculeatus.groupX.8281183.8281349.fas,F:\Temnocora\Exon\assemble_result\nf,165,138,Thu Jul 02 10:27:07 PDT 2020,0,15 KB,urn:local:.:4bu-c44ntne
Gasterosteus_aculeatus.groupXIX.17830007.17828893,0,47937,46,57.3%,Thu Jul 02 10:27:14 PDT 2020,,Gasterosteus_aculeatus.groupXIX.17830007.17828893.fas,F:\Temnocora\Exon\assemble_result\nf,1113,894,Thu Jul 02 10:27:14 PDT 2020,0,56 KB,urn:local:.:4z3-c44nu6y
Gasterosteus_aculeatus.groupXVI.8888674.8888334,0,15522,46,60.2%,Thu Jul 02 10:27:18 PDT 2020,,Gasterosteus_aculeatus.groupXVI.8888674.8888334.fas,F:\Temnocora\Exon\assemble_result\nf,351,273,Thu Jul 02 10:27:18 PDT 2020,0,24 KB,urn:local:.:5ci-c44nuhw
